"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M638.4217T473.3","638.42167366793","473.312835693359","152.692284334372","0","0","0","158.865981773772","57786.4473017526","56194.976556601","51006.8636003963","50404.136387471","58192.5335634113"
"M638.483T734.2","638.483012773584","734.162231445312","0","0","163.476452657798","532.210458079974","0","30447.1816264882","27022.8831981301","28141.3650628088","28053.731635417","29702.9490974472"
"M638.5047T606.2","638.504748407031","606.164916992188","836.040860304183","156.88666101302","320.220533917449","134.818379892326","186.988930598199","83761.9363381275","81073.8206407864","65635.6044257991","78354.023424241","81829.5584409979"
"M638.5357T799","638.535657517519","799.016296386719","12110.3632918214","12759.899541026","12481.5214465257","10735.0433516675","10296.7592696353","1693.03054338653","2521.3562484024","0","0","595.873936603562"
"M638.5626T757.2","638.562560366954","757.2138671875","236.269872868981","0","183.996055710129","154.233341606432","0","15290.8084038363","11843.1566212281","15691.4788100891","17342.992073935","12567.9085827337"
"M638.5714T768.7","638.571436388548","768.73999999998","0","987.678054234929","812.45789936975","634.793269876487","995.48520485531","78408.974925659","69477.9275858379","79368.3026202392","75582.1031558019","76792.0331124304"
"M638.5983T630.6","638.598292645521","630.561279296875","12094.5615914508","10961.9023327476","11964.5743780228","12135.3738693557","11760.7888216939","0","0","0","0","0"
"M638.6076T646.2","638.607629496511","646.201873779297","207896.309265419","208207.504978341","206116.115338005","238302.460695136","240799.15040125","38659.498853398","39299.1338460958","45157.7225324157","45397.1235409268","41922.5706333547"
"M639.1898T552.2","639.189834951557","552.173706054688","213.431344999601","149.449874672332","0","0","0","363501.508228701","362464.506996646","356349.209499975","363675.714425896","354918.223744329"
"M639.2157T736.6","639.215680514814","736.58899999998","107886.129796971","136512.145010427","170677.05921532","244616.39406014","251249.356434155","44331.8373309726","51124.4504468261","44288.2348342238","47682.737087362","52343.1695242125"
"M639.227T263.4","639.226960600662","263.422515869141","0","154.860742801472","146.990320329938","0","0","2451.88887057989","5227.10519134331","4081.68962774909","6134.08671455192","5508.6399972791"
"M639.4072T456.9","639.407216237985","456.934754638662","13321.1360850154","16954.3710978559","9073.19591957618","12342.0061852013","12488.5931213559","53070.4141952871","51523.8108882471","69625.8957476401","70639.2980733597","70351.9192424266"
"M639.4342T500","639.434199108542","500.005004882812","0","148.258699895024","0","0","0","145867.145517331","142802.838372216","147817.750892793","149758.145246262","153117.025707469"
"M639.4572T611","639.457218947521","611.01806640625","260.94466791578","755.734896992359","425.073517938737","617.888170920871","647.237478918248","243239.320541211","248224.590546947","250645.41372072","249126.362362246","246832.726029073"
"M639.496T745.1","639.49600936386","745.081771484365","3558.58579578996","1475.24798914018","2334.96957299555","13568.1859458097","9216.27369468228","730608.051015366","715416.452153248","720276.006554797","711875.97072271","694458.663047125"
"M639.5127T595.2","639.512695617988","595.243469238281","9911.4438950696","10783.5631876099","9461.21124258443","11592.2685537485","11408.8163227294","23995.0447290507","31849.8115793528","36590.1558401066","36627.6226250882","33627.9505266627"
"M639.5749T768.7","639.574911029653","768.73999999998","356.658560408659","475.946930720903","0","287.03186753703","537.99926287922","36331.2988570129","33407.1191263774","33899.7623954316","31466.8376456276","32624.3024310351"
"M639.6109T646.2","639.61085619288","646.201904296875","86775.1476381478","88236.3493563896","89718.0174339186","107520.148095304","103397.455861081","18998.0563483085","17451.0949493915","21974.1335587878","18361.3739825595","19999.1519834381"
"M639.9461T556.4","639.946140608639","556.42000000002","28468.2968740722","29499.0645920898","27613.2619998744","26233.1349787495","25814.0730111256","18482.0752157019","18438.0784877631","90185.666391563","88988.0366771563","92121.2207071111"
"M640.1927T552.2","640.192674185785","552.173706054688","168.031481840462","844.144254171156","0","144.026947401837","173.640145681798","143164.683690599","143886.283204602","146407.913574665","141572.113712589","148207.039324413"
"M640.2863T468.5","640.286319688538","468.46000000002","444.153681604564","312.89888464961","364.647058858315","0","318.232376544883","52729.0638325815","50132.6618185608","56495.3100978517","51102.7948350526","56888.4419513452"
"M640.3434T469.1","640.343423779172","469.066711425781","0","0","140.438659237192","0","0","19939.7658378845","15871.1539994759","13702.5733118027","17943.6833893072","18413.0336307583"
"M640.3683T313.8","640.368329235235","313.773010253906","0","0","0","126.629356398208","0","27848.4915375894","28353.1828125","27790.2749544433","30376.3805364899","29620.682493115"
"M640.4107T456.9","640.410722851623","456.93499999998","4419.96842894806","5890.61564646052","5745.69306248014","4908.33989012048","4931.51387652755","21221.851872954","17434.7904771708","28963.6156966881","28849.7567674301","28045.6970005724"
"M640.4369T500","640.436889304027","500.005004882812","0","228.994062758802","0","365.608111983351","162.579942710418","50036.5689384083","49937.7451416611","52868.3678073658","52731.1226463318","54065.2778094309"
"M640.4476T556.4","640.447614228871","556.42000000002","20212.4203430386","21493.5378710837","16808.9874678911","18162.6171702377","15748.2306123088","21007.2110386079","13501.378998296","62135.9308111814","67061.1262066824","65507.0264528219"
"M640.4604T612.2","640.460353027373","612.23095703125","342.32225221124","553.752580935244","288.471373121487","704.048984032576","919.66964125206","102277.708988901","99516.7015215907","94080.9247804513","105661.509327241","106316.120755833"
"M640.4992T745.1","640.499197864563","745.081771484365","1735.31418946192","1267.19654090312","3308.33809006173","6482.3343749711","653.649758709354","310673.696790168","305104.299642522","307228.138186099","301451.594960789","293397.969834229"
"M640.5857T625","640.585725462423","624.967529296875","4693.00759499164","3440.73735087763","5299.91131078033","4376.14737080713","4728.40782645614","1415.31693442445","1734.98493764231","3373.13298580912","3085.32737052223","2997.54303613922"
"M640.9491T556.4","640.949094107568","556.419738769531","8041.09399020709","7729.93201734753","7780.99881734178","9021.55948951207","7616.19836450673","7069.12119978637","5942.30593664296","25613.711482486","28051.0434436944","24776.2619295036"
"M641.1929T552.2","641.192870891231","552.173706054688","122.667465209961","128.499023119609","369.820983599871","166.079283272848","108.159861710322","102383.861358659","98375.9462298882","93736.7392658384","95147.4059264932","104110.762658614"
"M641.2433T451.5","641.243255817428","451.47499999998","0","0","170.735508556224","0","151.148873898001","4771.96653640593","9352.38315849607","8429.88045481565","6461.86501576154","10234.3666394847"
"M641.3714T313.8","641.371386610142","313.773010253906","0","0","0","0","0","10615.1641681248","9309.70489185148","10750.5778573507","11494.0484633337","11361.4222708497"
"M641.4498T531.5","641.449758040263","531.549011230469","186.971617062837","0","0","138.039677193753","0","121353.037514411","125539.812965472","123889.191875191","130882.707202246","122505.997906957"
"M641.472T635.9","641.472047586489","635.889","0","0","0","0","0","173931.350867797","183388.043077615","187839.188268044","185011.864275948","179829.144089227"
"M641.5023T745.1","641.502346235796","745.08154296875","0","853.31111515382","408.772016836821","385.426535286009","1369.79793815408","74245.747679581","71245.5819542136","71053.5582900525","73605.8333702586","70767.1156351354"
"M641.5944T594.6","641.594405610742","594.6388359375","11271.2488549046","10798.0375270992","10193.3749127746","8737.16621013534","10582.0968040359","5954.22564686649","4342.96332493088","7309.51282783399","8374.86485597547","7469.35718406559"
"M642.1911T552.2","642.191103116727","552.174","0","0","393.567842082254","415.405102532485","130.054286592174","72912.897755407","70658.7940944211","70901.2416717318","71929.6618995061","73842.5697402836"
"M642.4249T556.4","642.424907754311","556.42000000002","41026.8996717079","40333.6159070428","39359.9504842792","36604.0499735192","34242.0128714651","28787.2944586403","33903.1680678404","133959.952456283","132455.368897413","132931.268775303"
"M642.4528T531.5","642.452806936383","531.549011230469","0","0","0","0","0","39351.2595925995","44899.6980387339","40263.4903407106","44371.5213229966","44554.8399788027"
"M642.506T744.5","642.506022370595","744.475952148438","732.231509297053","170.724026833354","452.648564042893","190.548039750379","0","13068.3400809674","9705.78121662617","11998.5154105475","14532.0367453203","10694.2761302904"
"M642.5151T757.2","642.515071352901","757.21399999998","2466.80737521112","1092.94911543444","2539.58278868844","2368.26972506064","1344.97372813519","525563.391062333","515492.692446839","536442.732802279","530308.260174627","511839.238564087"
"M642.5791T766.9","642.579104998132","766.920043945312","522.116117859401","635.610839300037","310.111128146773","553.990591480034","539.151899435336","74884.0346249835","69083.9869000377","71583.2214139641","68651.3116978514","65003.7220813178"
"M642.6131T790.6","642.613054915608","790.578674316406","365.2646459467","690.475088109395","0","0","388.093557841677","10281.8534132813","8581.79921813474","9546.1218695826","9696.76226788193","8265.19109332861"
"M642.8449T654.1","642.844888527669","654.08800000002","111.060614564165","409.512857123511","119.728312918567","0","0","6613.86427029905","6140.7517067196","7297.16918983672","4573.22293986366","6600.32208543254"
"M642.9259T556.4","642.925944736694","556.42000000002","24576.9129815102","28957.8103149213","24233.7907102461","28977.7935092072","26469.8048442375","20906.749964153","18158.6324682934","90437.1642381502","91700.9859572868","92940.6491655725"
"M642.9263T558.1","642.926299420415","558.071533203125","28786.8733737123","29968.0599875877","29331.830688659","33570.4595525512","32335.9815377206","17818.9739369555","13937.938154782","86469.6822267583","83997.2751920091","88711.9728155263"
"M643.1891T552.2","643.189118099915","552.174","137.08379516112","157.269949007493","0","115.471601220114","0","45078.7543677248","47267.1044363343","40536.574882075","46041.2749661321","46115.9996162338"
"M643.2841T463","643.284106455671","463.00099999998","0","368.185693548954","0","0","214.197395002797","67910.9406228919","61783.6610634822","63552.2212256014","72521.7422350708","64149.5965526374"
"M643.5009T312.6","643.500852724507","312.558349609375","2921.25902956828","2943.38387617601","3532.21750876467","3506.08261574707","3274.68704411496","2483.0894067383","2285.56509118756","3166.45455169362","2004.20566933361","3937.76074588625"
"M643.5275T768.7","643.5275214535","768.739471435547","41578.864981681","40829.5762268102","38573.118972731","19909.896087442","11791.0688115398","1075081.48218017","1022139.44220982","1058060.67241377","1038590.76846181","986876.137672907"
"M644.1907T552.2","644.190748329934","552.174438476562","426.908867240955","508.559225203842","119.378179953111","152.257597438508","0","16269.4622141554","15433.4812535603","15555.6058525592","17433.5732039337","13673.4307639847"
"M644.3175T523.7","644.317464486406","523.662963867188","125.545265057761","135.200923245607","0","171.231707899978","0","36881.9501918334","42278.3119446721","38652.1876691126","38673.4169348113","37785.9902292783"
"M644.5306T768.7","644.530592405564","768.739471435547","18219.0126969466","17915.8111701678","16759.4304845202","7878.96510029398","6009.0284786655","450732.96760361","427051.583371292","443965.889868972","435068.651456322","413160.193407401"
"M644.5815T635.7","644.581522909021","635.723114013672","5182.50598668326","4587.21695522644","5567.65008967508","7047.57334980377","5929.97892486359","14655.0680077697","15173.1233800177","19733.2494245591","18667.1332273039","18978.9826680407"
"M644.595T779.7","644.595046103851","779.658935546875","4159.33163060993","3802.40141185373","5698.7984960787","4783.36430715964","2249.39210388866","72879.9777805638","71164.680658035","86344.7545203738","86064.779550488","77555.1115465626"
"M645.3236T401.7","645.323568115801","401.731567382812","0","0","190.738870645045","0","0","11011.2838413574","11518.9560071096","9874.77928804388","10846.2447349039","11154.3849031606"
