"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","matrix","nist","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","isotopes","adduct","pcgroup","meanpeak"
"152",160.133086723292,160.133018375874,160.133104962109,143.918182373047,143.91569519043,144.522308349609,5,0,5,NA,345.913642459032,NA,151.095633989639,145.591078803012,499847.041021351,487005.11836865,480557.654191296,498014.190127798,483714.143016278,"[11][M]+","[M+K+HCOOH]+ 75.1644 [M+Na+HCOOH]+ 91.1383 [M+H+HCOOH]+ 113.12","92",489827.629345075
"156",161.136319218379,161.136158958198,161.136348512486,143.916,143.915267944336,143.918182373047,5,0,5,NA,139.245416791178,NA,NA,139.563754269388,44444.9402048635,43198.770624994,44012.8985444679,43867.2978710575,43068.347466699,"[11][M+1]+","","92",43718.4509424164
"157",162.112447966117,162.112419379321,162.112498465693,58.989,58.3819351196289,58.9891624450684,5,0,5,NA,NA,NA,NA,NA,1175526.77437915,1212727.79033437,1178463.31266746,1137356.20161196,1165436.20611914,"[12][M]+","","41",1173902.05702242
"158",162.112527437224,162.112517039441,162.112546463614,44.429988861084,43.8240013122559,44.4309997558594,5,0,5,NA,NA,NA,NA,NA,3070040.10814655,5108411.66315566,3028145.30596373,2992811.65815569,2951041.92530065,"","","35",3430090.13214446
"159",162.112545261075,162.112489277947,162.112577238625,32.297004699707,31.6910018920898,32.2980003356934,5,0,5,NA,NA,NA,NA,NA,882806.270238283,1101072.9076596,1022342.11811932,1000398.33896591,1041710.22903011,"[13][M]+","","943",1009665.97280264
"160",162.560033013372,162.559554751356,162.560545316071,353.202697753906,351.994201660156,353.810302734375,8,5,3,9407.33481379444,9082.51103488671,10508.6644275831,6755.71654297006,7315.95732745058,7255.23837584021,7830.4619541902,8228.92271436427,4381.20879478901,5744.65259808772,"","","1106",6688.09688745428
"161",163.034164753039,163.034094087586,163.034228131983,62.628246307373,62.0219345092773,62.6290054321289,5,0,5,370.22407377284,382.184631349929,242.507083800584,584.975049881246,344.21725990925,74292.6640325383,74049.3004909546,64858.8211778272,70374.1144215088,67500.6476146798,"","","1005",70215.1095475017
"162",163.07530834806,163.075224426387,163.075387228854,406.584289550781,406.572479248047,406.586639404297,10,5,5,165161.49854014,172519.359391192,168778.830755112,176263.477048933,176195.675736599,170544.36196582,183455.202844073,166741.282721814,170163.103306034,164173.042085234,"","","1229",171015.398584595
"163",163.111781726072,163.11080058246,163.111845166503,308.313,307.70703125,308.314025878906,9,2,5,24660.8496612356,16287.1137940349,20654.0107658359,25753.5097700146,36786.6438005142,107195.886502734,108495.937404968,117034.316113104,123601.823811509,120369.087116455,"[14][M]+","","119",115339.410189754
"164",163.115887788244,163.115826049343,163.116043356973,32.297004699707,31.6910018920898,32.2980003356934,5,0,5,NA,NA,NA,NA,NA,70414.5142335939,93157.5492096065,81279.702193892,71342.5466271973,85482.8477348447,"[13][M+1]+","","944",80335.4319998269
"165",163.116080515476,163.115989856838,163.11622363397,58.3830032348633,58.3829574584961,58.9891624450684,5,0,5,NA,NA,NA,NA,NA,91847.9317715753,100047.610657178,93618.4154615456,105397.831135668,79177.6707149448,"[12][M+1]+","","41",94017.8919481823
"166",163.132754335236,163.132714396816,163.132842779671,223.386584716807,222.780014038086,223.387542724609,10,5,5,904332.67312985,1054634.49555727,977736.887880386,1111447.41490255,949719.989292025,1098329.47704465,954810.367814941,1134310.71798723,1215917.26335783,1081532.73875431,"[15][M]+","[M+H]+ 162.125","1338",1096980.11299179
"167",163.132835974853,163.132706754184,163.132875020517,240.978210449219,240.977691650391,241.585678100586,5,5,0,390209.282973575,397423.899792245,398458.366493364,399181.509701126,387517.373052012,317806.564055287,304167.460954742,313725.476117696,346396.557608768,357321.782202125,"","","52",327883.568187724
"168",164.072656047596,164.072428838491,164.072820432779,34.7240028381348,34.723991394043,34.7250022888184,5,0,5,1165.25993159159,936.08848940779,NA,1104.26001650799,NA,18664.5413634942,14461.382008543,17289.7227469192,19366.9606270388,17829.6923480482,"","","10",17522.4598188087
"169",164.115260429599,164.114951609613,164.115927265628,308.313,307.7060546875,308.313049316406,6,0,5,1388.32268821945,3050.05278632511,1333.60516738812,2754.9570861445,1406.57677050461,12445.767543798,11826.0091660767,11407.108974909,14501.4429610308,12411.2840608066,"[14][M+1]+","","119",12518.3225413242
"170",164.136172139268,164.135988916182,164.136274230395,223.384201049805,222.778076171875,223.387542724609,10,5,5,80015.7643119508,99378.5420428396,88495.4286018691,87880.4581949757,90799.6415803811,110169.864831501,88082.7260693115,95070.4169385825,93815.1171105913,96024.0859981478,"[15][M+1]+","","1338",96632.4421896267
"171",164.546757116227,164.546606066977,164.54691153868,335.004,335.003967285156,335.00439453125,5,0,5,NA,NA,NA,NA,NA,16943.9002088286,10736.0942244142,16331.5846467499,13156.6717078308,14029.2920222364,"","","76",14239.508562012
"172",164.920535894397,164.920486418002,164.920585261518,33.51100000002,32.9049987792969,33.5110015869141,5,0,5,NA,NA,NA,NA,NA,205943.225999691,249348.766747852,221615.629148297,219496.528225195,212753.552893694,"","","275",221831.540602946
"173",164.992502982519,164.9922365718,164.992608042156,35.3310050964355,35.331,35.9379997253418,5,0,5,NA,NA,NA,NA,175.535553016626,9426.19341879219,13843.0337679609,12190.1938133269,14385.0577960698,10889.0213420397,"","","278",12146.7000276379
"174",165.054622870151,165.054053171849,165.054880466043,32.9045009613037,32.3350524902344,33.5110015869141,6,1,5,1495.22690306918,2513.25968663894,3639.17737594139,331.889461449994,2122.50978779964,67030.253723186,67637.7699545239,64915.4442314393,62919.3014639417,67501.4550962557,"","","945",66000.8448938693
"175",165.112185339059,165.112048372595,165.112810518273,39.57700000002,39.5763549804688,40.3679046630859,9,5,4,155028.791930294,149836.604800074,156526.845929077,164866.704022705,163119.834765628,30395.4582364909,33792.1911648642,16459.3037602661,16621.1366772,6678.68775107845,"","[M+H]+ 164.105","968",20789.3555179799
"177",166.137269950658,166.137078702411,166.137671984704,550.353698730469,549.746826171875,550.354370117188,5,0,5,493.456592088474,2016.42489811063,NA,3292.19776125038,781.001946579208,7766.45318413135,8935.52248148738,8769.56566085155,11056.412859851,9196.73889843122,"","[M+H]+ 165.132","40",9144.9386169505
"178",167.012661007744,167.012588483269,167.012709599062,594.033142089844,593.886169433594,595.242431640625,9,1,5,577653.529452245,570925.295744121,561761.652145922,529672.827371969,951691.746158063,720564.302710936,4846270.77147215,773215.135956297,728879.017751952,722487.203382801,"","[M+Na]+ 144.015","12",1558283.28625483
"179",167.012604249751,167.012591818532,167.012683739702,606.771,606.76708984375,607.377868652344,5,0,5,593673.984989186,529606.054929638,547270.674175158,527281.652924345,505696.824462204,726073.593149967,759387.174087325,769221.936930737,722478.416537548,727957.274909875,"","[M+Na]+ 144.015","12",741023.679123091
"180",167.012621612004,167.012603440073,167.012656151938,666.826965332031,666.219970703125,666.827697753906,5,0,5,840560.21058961,737014.780605609,733873.672490869,738196.134840568,766083.315317636,402220.805099416,485298.967325328,509288.353398726,433311.950746583,457552.970595019,"","","23",457534.609433014
"182",167.012626815476,167.012604953051,167.012635979166,577.046142578125,576.441467285156,577.652099609375,5,0,5,656975.588354683,641457.997348499,552739.665620518,529601.02093026,607760.504209365,749855.364039958,797484.378550785,784725.864153555,733901.649635232,755116.392588003,"","[M+Na]+ 144.015","12",764216.729793507
"183",167.032173778777,167.031935446366,167.032208533523,433.881683349609,433.276000976562,433.88299999998,5,0,5,NA,NA,NA,NA,NA,118978.676933593,122123.104189657,114232.94120187,116995.337265625,107016.85247134,"","","1581",115869.382412417
"184",167.08537438299,167.085363890018,167.085407535604,345.923126220703,345.92299999998,346.529998779297,6,0,5,NA,NA,NA,NA,NA,335617.845305052,318993.522312424,325843.13557547,303111.60901106,306088.459932129,"[16][M]+","[M+Na]+ 144.089","44",317930.914427227
"185",167.089780573469,167.089190899235,167.089847152926,36.0455989837646,35.3306465148926,36.5450019836426,10,5,5,24127.4478552015,24904.8930172192,24340.6887311646,24733.6125335436,24762.4307503418,1194837.74787943,1157037.5435785,1252016.58098675,1259358.06425656,1231738.31743899,"[17][M]+","","10",1218997.65082805
"186",167.124813296954,167.124586584139,167.125020442266,54.13600000002,54.1359519958496,54.1360702514648,5,0,5,NA,161.845692671991,NA,NA,NA,9281.78723265382,6719.74164000699,9570.81928535157,8169.51522580856,8589.75471313477,"","[M+Na]+ 144.136","1499",8466.32361939114
"187",167.606619599348,167.606315551789,167.607028533027,560.667663574219,560.665405273438,561.275634765625,5,0,5,NA,289.006462979264,151.470220796764,NA,145.509022576734,8407.0331725639,8563.19584725121,8425.77340164387,9935.98876881146,8060.27947097164,"","","1125",8678.45413224842
"188",168.088761969929,168.088663065397,168.088862565575,345.923004150391,345.92299999998,346.529998779297,5,0,5,NA,252.335320527779,NA,NA,NA,47981.9622444215,47147.3247523315,45205.4506789035,44197.8113280037,41608.5789192113,"[16][M+1]+","","44",45228.2255845743
"189",168.092150703044,168.092048677968,168.092239623171,35.9370040893555,35.3310012817383,35.93800000002,5,0,5,2076.60050906045,NA,NA,NA,NA,83385.1257815548,85157.3008798964,83090.9744878357,87008.5818608857,86991.8226604461,"[17][M+1]+","","10",85126.7611341237
"190",169.093442370565,169.092903468844,169.093714012112,382.320678710938,381.714,382.336120605469,11,5,5,30517.8438299789,26021.1613363106,24924.7559329103,17273.0808724907,36052.4121189697,22631.2847627562,31892.34204805,27342.0562599089,20918.2860827637,18956.0633630023,"","","1446",24348.0065032962
"191",169.549449763333,169.549243228361,169.549696225317,313.773590087891,313.773,314.986022949219,9,5,4,15094.2480559879,23670.9600911367,20235.187483406,21837.9941577113,24556.781798877,17840.2005561947,18725.7347634678,22891.6536277442,13424.7796780308,8138.76268869638,"","","22",16204.2262628268
"192",170.020898065409,170.020757967029,170.020982491219,88.1069641113281,87.4999084472656,88.107063293457,5,0,5,NA,500.398158498964,NA,NA,NA,37715.3412336462,36128.7464857557,36635.3415995253,34157.5842053944,37114.2041211198,"","","1453",36350.2435290883
"193",172.133130130812,172.133101036441,172.133141726923,52.9220542907715,52.3159866333008,52.9230041503906,5,0,5,387.118924114013,NA,NA,NA,336.597336231681,174170.190698579,170512.092088825,172998.84725407,181465.346984745,175139.027535673,"[18][M]+","","82",174857.100912379
"194",172.133038550201,172.132869645799,172.133268173826,197.300704956055,196.696090698242,197.30200000002,5,0,5,1298.63210996801,1797.00638641338,3019.66905062228,1108.33749886675,1114.21881629778,19524.7765940538,17929.0274523828,17995.5402145623,17668.4211328954,17547.9364814966,"","","1629",18133.1403750782
"195",172.169272467029,172.169192579842,172.169371082776,382.320946167002,382.289398193359,382.927001953125,10,5,5,86174.5035860048,88997.5384715647,93736.5858720702,94617.9056228023,93811.7048998537,103650.437631567,92249.8315039738,84545.0820748168,89453.3190333997,91305.7924985897,"","","1446",92240.8925484694
"196",172.549669843818,172.549484972026,172.549854869884,76.5806350708008,75.97399999998,76.5810089111328,5,0,5,NA,NA,NA,NA,NA,26732.703898557,27428.5993427895,19680.119915961,26457.880905006,25252.3872277858,"","[M+H+Na]2+ 321.102","75",25110.3382580198
"197",172.553867966519,172.553536673613,172.554376633953,314.378998901367,313.773010253906,314.986022949219,10,4,5,9233.63115171431,11397.27385567,5109.9815207199,12991.0578023807,15025.306131834,14856.3180464273,14587.8383798121,18911.7561982232,9100.89803596299,9271.24476138025,"","[M+2H]2+ 343.103","22",13345.6110843612
"198",173.136094433497,173.135956504624,173.136282708239,52.9220542907715,52.3159866333008,52.9230041503906,5,0,5,NA,145.402843493004,NA,NA,NA,18640.1787121142,20436.6973561218,19480.3118806107,17550.3003879089,17579.2182791468,"[18][M+1]+","","82",18737.3413231805
"200",174.052366139851,174.052346807597,174.052423146226,41.3969955444336,40.7910003662109,41.398006439209,5,0,5,NA,NA,NA,NA,NA,278792.009917389,266613.051725056,238944.092837051,259318.255918191,263010.930871948,"","[M+Na]+ 151.063","969",261335.668253927
"202",174.107236805077,174.107151864275,174.107327805756,35.9371795654297,35.9366035461426,36.6628837585449,5,5,0,103861.518677191,108594.935974071,111491.490937238,111409.658929828,108971.348165158,1096.83280758234,1002.29291839432,NA,NA,NA,"","","279",NA
"203",174.148538261787,174.148426236539,174.148747443172,184.562927246094,184.55899999998,185.16716003418,5,0,5,1065.98629789751,1580.23760096686,808.750801765279,648.632847218086,1260.67247349915,27986.2226226366,29290.5685896054,27350.3351517197,28648.431642622,29713.2473008575,"","[M+H]+ 173.142 [M+H-CO2]+ 217.141","95",28597.7610614882
"204",174.185138986488,174.185117751042,174.185219543079,52.9229888916016,52.9219589233398,52.9230041503906,5,0,5,NA,128.370393331348,NA,NA,NA,69978.6421709836,67080.131370049,68773.7257420397,69443.8212075446,64319.6882376901,"","","82",67919.2017456614
"205",174.559701878124,174.559509703489,174.559941115265,395.059020996094,394.452453613281,395.05999999998,5,0,5,NA,NA,NA,NA,NA,36634.7791806212,36952.7381945618,42358.2254777706,35246.7303975789,31225.0722858052,"","[M+H+Na]2+ 325.122","56",36483.5091072675
"206",174.63262751515,174.632403314068,174.632732985815,595.065551757812,594.486022949219,595.614685058594,5,5,0,47114.506319702,46536.4993563845,43169.3369036536,43606.6989036566,43449.2601754142,11403.827699393,12166.0560820423,16771.0174770065,12527.9497752443,10168.8329719514,"","[M+2H-NH3]2+ 364.277","12",12607.5368011275
"208",175.03401700676,175.033827157008,175.034176291479,72.9415283203125,72.9408721923828,73.5480041503906,5,0,5,205.248789744917,3779.65056061979,2875.306307327,1409.94580592355,1491.38467445062,49474.5308132814,50591.8248429199,47224.5507383194,45445.349693371,48668.3770848515,"","[M+H]+ 174.036","997",48280.9266345487
"210",175.062603968242,175.062402054492,175.062666093867,221.567123413086,221.56699999998,222.174041748047,5,0,5,NA,NA,NA,NA,NA,118581.671151021,115971.049418085,113956.45662028,108842.205688631,108110.881727886,"","[M+2H]2+ 348.094","64",113092.452921181
"211",175.147933676101,175.147766767072,175.148117615914,554.59999999998,554.599548339844,555.20751953125,5,0,5,530.855360723138,1532.09548795596,617.975668939762,434.587931408361,240.620303231119,13951.9516139799,9576.24034358562,11210.8378628444,12491.5332149068,13381.4711959092,"","","40",12122.4068462452
"212",176.06579150085,176.065749000036,176.065894973563,34.1180000305176,34.1170043945312,34.7250022888184,5,0,5,183.768106080825,281.44259921142,NA,NA,NA,178997.485752926,175448.454721403,170441.470290213,177427.375494448,171495.902505385,"","[3M+H+K]2+ 104.047 [M+2Na-H]+ 131.096","10",174762.137752875
"214",176.113820088576,176.113755413549,176.113838731967,36.54400000002,35.9379997253418,36.5450019836426,6,0,5,12075598.1560829,16811838.3625354,17264777.8826862,17260074.1942609,16727561.5510469,4899380.89806044,4717771.23933784,5021112.18784304,5073314.70128359,5038062.52837485,"","","17",4949928.31097995
"215",177.033667064566,177.033644955974,177.033737273212,541.861206054688,541.86083984375,542.467895507812,5,0,5,658039.55525279,605624.319283247,680377.371407151,675559.245939023,591421.45370396,502107.119074679,554538.527822094,582095.982324622,517877.020490412,507175.221024822,"","","869",532758.774147326
"216",177.054792308952,177.054733569263,177.054816121321,314.378997802734,314.378265380859,314.380676269531,11,5,5,3828711.05330198,4004752.44739645,4113229.39993691,4792484.26290757,4997814.88805965,6665136.54659367,6810543.2599864,5035538.35104976,5048013.15022912,5186779.69959039,"[20][M]+","","22",5749202.20148987
"217",177.07295525991,177.072490368789,177.073284437788,221.56706237793,221.56699999998,222.17350769043,5,0,5,NA,NA,NA,NA,NA,29833.1900678728,30199.2240753412,30006.1461214195,30088.7833499124,30150.879431836,"[19][M+1]+","","64",30055.6446092764
"218",177.111695767418,177.111400999442,177.111778609023,228.240081787109,228.239990234375,228.846954345703,5,0,5,1238.02605499464,NA,814.055386134668,1207.76442472394,2435.34223986324,51602.2078145141,53058.6966773253,45018.6339461764,47326.2302485108,50970.5936644233,"","[M+H]+ 176.105","1190",49595.27247019
